Smedekensbrugge;4527–4527;Sluis;Zeeland;
Smeerling;9591–9591;Stadskanaal;Groningen;
Smelbrêge;8552–8552;Súdwest-Fryslân;Fryslân;
Smele;6598–6598;Gennep;Limburg;
Smidstraat;6013–6013;Leudal;Limburg;
Smilde;9422–9422;Midden-Drenthe;Drenthe;
Smitshoek;2993–2993;Barendrecht;Zuid-Holland;
's-Molenaarsbuurt;2401–2401;Alphen aan den Rijn;Zuid-Holland;
Snakkerburen;9083–9083;Leeuwarden;Fryslân;
Sneek;8600–8608;Súdwest-Fryslân;Fryslân;
Sneidershoek;5511–5511;Eersel;Noord-Brabant;
Snelleveld;4182–4182;Neerijnen;Gelderland;
Snelrewaard;3425–3425;Oudewater;Utrecht;
Snepseind;5688–5688;Oirschot;Noord-Brabant;
Snijdersberg;6243–6243;Meerssen;Limburg;
Snijders-Chaam;4861–4861;Alphen-Chaam;Noord-Brabant;
Snikzwaag;8505–8505;De Fryske Marren;Fryslân;
Snodenhoek;6661–6661;Overbetuwe;Gelderland;
Snorrenhoef;3831–3831;Leusden;Utrecht;
Soarremoarre;8494–8494;Heerenveen;Fryslân;
Soerendonk;6027–6027;Cranendonck;Noord-Brabant;
Soest;3760–3768;Soest;Utrecht;
Soesterberg;3769–3769;Soest;Utrecht;
Soeterbeek;5991–5991;Peel en Maas;Limburg;
Solwerd;9901–9901;Appingedam;Groningen;
Someren;5710–5712;Someren;Noord-Brabant;
Someren-Eind;5712–5712;Someren;Noord-Brabant;
Someren-Heide;5712–5712;Someren;Noord-Brabant;
Sommelsdijk;3245–3245;Goeree-Overflakkee;Zuid-Holland;
Son;5690–5692;Son en Breugel;Noord-Brabant;
Sondel;8565–8565;De Fryske Marren;Fryslân;
Sonnega;8478–8478;Weststellingwerf;Fryslân;
Sonniuswijk;5691–5691;Son en Breugel;Noord-Brabant;
Sopsum;8805–8805;Franekeradeel;Fryslân;
Spaanrijt;5571–5571;Bergeijk;Noord-Brabant;
Spaansehoek;5133–5133;Goirle;Noord-Brabant;
Spaanshuisken;6104–6104;Echt-Susteren;Limburg;
Spaarndam;2063–2063;Haarlem;Noord-Holland;
Spaarndam;2064–2064;Haarlemmerliede en Spaarnwoude;Noord-Holland;
Spakenburg;3751–3752;Bunschoten;Utrecht;
Spanbroek;1715–1715;Opmeer;Noord-Holland;
Spankeren;6956–6956;Rheden;Gelderland;
Spannenburg;8522–8522;De Fryske Marren;Fryslân;
Spannum;8843–8843;Littenseradiel;Fryslân;
Sparjebird;9241–9241;Opsterland;Fryslân;
Spaubeek;6176–6176;Beek;Limburg;
Spears;8647–8647;Súdwest-Fryslân;Fryslân;
Spekhoek;7396–7396;Voorst;Gelderland;
Spekklef;5841–5841;Sint Anthonis;Noord-Brabant;
Spekt;5674–5674;Nuenen, Gerwen en Nederwetten;Noord-Brabant;
Speuld;3852–3852;Ermelo;Gelderland;
Speurgt;5761–5761;Gemert-Bakel;Noord-Brabant;
Spier;9417–9417;Midden-Drenthe;Drenthe;
Spierdijk;1641–1643;Koggenland;Noord-Holland;
Spiesberg;5985–5985;Peel en Maas;Limburg;
Spijk;4261–4261;Aalburg;Noord-Brabant;
Spijk;9909–9909;Delfzijl;Groningen;
Spijk;4210–4212;Lingewaal;Gelderland;
Spijk;6917–6917;Rijnwaarden;Gelderland;
Spijkenisse;3200–3208;Nissewaard;Zuid-Holland;
Spijkerboor;9656–9656;Aa en Hunze;Drenthe;
Spijkerboor;1458–1458;Wormerland;Noord-Holland;
Spik;6042–6042;Roermond;Limburg;
Spinolaberg;4661–4661;Bergen op Zoom;Noord-Brabant;
Spitsbergen;9636–9636;Menterwolde;Groningen;
Spitsendijk;8459–8459;Heerenveen;Fryslân;
Spoelwijk;2771–2771;Alphen aan den Rijn;Zuid-Holland;
Sponturfwijk;7707–7707;Hardenberg;Overijssel;
Spoolde;8041–8041;Zwolle;Overijssel;
Spoorbuurt;1761–1761;Hollands Kroon;Noord-Holland;
Spoordonk;5688–5688;Oirschot;Noord-Brabant;
Sprang;5160–5161;Waalwijk;Noord-Brabant;
Sprangsevaart;5171–5171;Loon op Zand;Noord-Brabant;
Sprangsevaart;5161–5161;Waalwijk;Noord-Brabant;
Sprundel;4714–4714;Rucphen;Noord-Brabant;
Spui;4539–4539;Terneuzen;Zeeland;
Spurkt;5995–5995;Peel en Maas;Limburg;
Stad aan 't Haringvliet;3243–3243;Goeree-Overflakkee;Zuid-Holland;
Stad van Gerwen;5674–5674;Nuenen, Gerwen en Nederwetten;Noord-Brabant;
Stadsdam;3454–3454;Utrecht;Utrecht;
Stadse Dijk;4794–4794;Moerdijk;Noord-Brabant;
Stadskanaal;9500–9503;Stadskanaal;Groningen;
Stadterij;7903–7903;Hoogeveen;Drenthe;
Stakenborg;9545–9545;Vlagtwedde;Groningen;
Stampersgat;4754–4754;Halderberge;Noord-Brabant;
Standdaarbuiten;4758–4758;Moerdijk;Noord-Brabant;
Staphorst;7950–7951;Staphorst;Overijssel;
Startenhuizen;9924–9925;Eemsmond;Groningen;
Startenhuizen;9924–9924;Loppersum;Groningen;
Startwijk;5835–5835;Boxmeer;Noord-Brabant;
Starum;8715–8715;Súdwest-Fryslân;Fryslân;
Statenboom;4567–4567;Hulst;Zeeland;
Statendam;4931–4931;Geertruidenberg;Noord-Brabant;
Stationsbuurt;4411–4411;Reimerswaal;Zeeland;
Stavenisse;4696–4696;Tholen;Zeeland;
Staverden;3852–3852;Ermelo;Gelderland;
Stedum;9920–9921;Loppersum;Groningen;
Steeg;5975–5975;Horst aan de Maas;Limburg;
Steelhoven;4921–4921;Drimmelen;Noord-Brabant;
Steenbergen;7921–7921;De Wolden;Drenthe;
Steenbergen;9307–9307;Noordenveld;Drenthe;
Steenbergen;4650–4652;Steenbergen;Noord-Brabant;
Steendam;9629–9629;Slochteren;Groningen;
Steenderen;7220–7221;Bronckhorst;Gelderland;
Steenenkamer;3882–3882;Putten;Gelderland;
Steenenkamer;7439–7439;Voorst;Gelderland;
Steenenkruis;4691–4691;Tholen;Zeeland;
Steenhoven;4508–4508;Sluis;Zeeland;
Steenkamp;7325–7325;Apeldoorn;Gelderland;
Steenoven;4849–4849;Oosterhout;Noord-Brabant;
Steenoven;5768–5768;Peel en Maas;Limburg;
Steenovens;4571–4571;Terneuzen;Zeeland;
Steenpaal;4721–4721;Rucphen;Noord-Brabant;
Steenplaats;3291–3291;Strijen;Zuid-Holland;
Steensel;5524–5524;Eersel;Noord-Brabant;
Steenvak;9131–9131;Dongeradeel;Fryslân;
Steenwijk;8330–8332;Steenwijkerland;Overijssel;
Steenwijkerwold;8340–8341;Steenwijkerland;Overijssel;
Steenwijksmoer;7741–7741;Coevorden;Drenthe;
Stegen;5721–5721;Asten;Noord-Brabant;
Stegeren;7737–7737;Ommen;Overijssel;
Stegerveld;7737–7737;Ommen;Overijssel;
Steggerda;8395–8395;Weststellingwerf;Fryslân;
Stein;6170–6171;Stein;Limburg;
Stein;2851–2851;Krimpenerwaard;Zuid-Holland;
Stellendam;3250–3251;Goeree-Overflakkee;Zuid-Holland;
Stenenheul;4287–4287;Woudrichem;Noord-Brabant;
Sterkenburg;3941–3941;Utrechtse Heuvelrug;Utrecht;
Sterksel;6029–6029;Heeze-Leende;Noord-Brabant;
Steurgat;4251–4251;Werkendam;Noord-Brabant;
Stevensbeek;5844–5844;Sint Anthonis;Noord-Brabant;
Stevensweert;6107–6107;Maasgouw;Limburg;
Stevert;5524–5524;Eersel;Noord-Brabant;
Steyl;5935–5935;Venlo;Limburg;
Stieltjeskanaal;7756–7756;Coevorden;Drenthe;
Stiem;9133–9133;Dongeradeel;Fryslân;
Stiens;9050–9051;Leeuwarderadeel;Fryslân;
Stipdonk;5715–5715;Someren;Noord-Brabant;
Stiphout;5708–5708;Helmond;Noord-Brabant;
Stitswerd;;Eemsmond;Groningen;
;–;;;
Stobben;9545–9545;Vlagtwedde;Groningen;
Stokhem;6321–6321;Gulpen-Wittem;Limburg;
Stokkelen;5521–5521;Eersel;Noord-Brabant;
Stokkum;7475–7475;Hof van Twente;Overijssel;
Stokkum;7039–7039;Montferland;Gelderland;
Stokske;5066–5066;Oisterwijk;Noord-Brabant;
Stokt;5872–5872;Horst aan de Maas;Limburg;
Stolpen;1751–1751;Schagen;Noord-Holland;
Stolpervlotbrug;1751–1751;Schagen;Noord-Holland;
Stolwijk;2820–2821;Krimpenerwaard;Zuid-Holland;
Stolwijkersluis;2808–2851;Gouda;Zuid-Holland;
Stommeveld;6243–6243;Meerssen;Limburg;
Stompetoren;1840–1841;Alkmaar;Noord-Holland;
Stompwijk;2266–2266;Leidschendam-Voorburg;Zuid-Holland;
Stoof;4751–4751;Halderberge;Noord-Brabant;
Stootshorn;9635–9635;Menterwolde;Groningen;
Stoppeldijkveer;4543–4543;Hulst;Zeeland;
Stork;9919–9919;Loppersum;Groningen;
Stoutenburg;3835–3835;Leusden;Utrecht;
Stoutenburg-Noord;3836–3836;Amersfoort;Utrecht;
Stox;5981–5981;Peel en Maas;Limburg;
Straat;6044–6044;Roermond;Limburg;
Strabrecht;5591–5591;Heeze-Leende;Noord-Brabant;
Stramproy;6039–6039;Weert;Limburg;
Strand;8749–8749;Súdwest-Fryslân;Fryslân;
Straten;5688–5688;Oirschot;Noord-Brabant;
Strateris;6031–6031;Nederweert;Limburg;
Streefkerk;2959–2959;Molenwaard;Zuid-Holland;
Streek;9511–9511;Aa en Hunze;Drenthe;
Strepen;5406–5406;Uden;Noord-Brabant;
Streukel;8061–8061;Zwartewaterland;Overijssel;
Strijbeek;4856–4856;Alphen-Chaam;Noord-Brabant;
Strijen;3290–3291;Strijen;Zuid-Holland;
Strijenham;4693–4693;Tholen;Zeeland;
Strijensas;3292–3292;Strijen;Zuid-Holland;
Strijkviertel;3454–3454;Utrecht;Utrecht;
Strijp;5735–5735;Laarbeek;Noord-Brabant;
Strikberg;4847–4847;Breda;Noord-Brabant;
Stroe;3776–3776;Barneveld;Gelderland;
Stroet;1744–1744;Schagen;Noord-Holland;
Stroodorp;4493–4493;Noord-Beveland;Zeeland;
Stroodorpe;4541–4541;Terneuzen;Zeeland;
Strooiendorp;4765–4765;Moerdijk;Noord-Brabant;
Strooienstad;4589–4589;Hulst;Zeeland;
Stroopuit;4508–4508;Sluis;Zeeland;
Strubben;6088–6088;Leudal;Limburg;
Strucht;6305–6305;Valkenburg aan de Geul;Limburg;
Struikberg;7958–7958;De Wolden;Drenthe;
Strype;3235–3235;Westvoorne;Zuid-Holland;
Stuifakker;3235–3235;Westvoorne;Zuid-Holland;
Stuifzand;7934–7934;Hoogeveen;Drenthe;
Stuivezand;4921–4921;Drimmelen;Noord-Brabant;
Stuivezand;4882–4882;Zundert;Noord-Brabant;
Sumar;9262–9262;Tytsjerksteradiel;Fryslân;
Sumarreheide;9262–9262;Tytsjerksteradiel;Fryslân;
Suorein;9001–9001;Leeuwarden;Fryslân;
Surhuisterveen;9230–9231;Achtkarspelen;Fryslân;
Surhuizum;9283–9283;Achtkarspelen;Fryslân;
Surhuizumer Mieden;9283–9283;Achtkarspelen;Fryslân;
Susteren;6114–6114;Echt-Susteren;Limburg;
Suttum;9891–9891;Winsum;Groningen;
Suwâld;9265–9265;Tytsjerksteradiel;Fryslân;
Swaenwert;8636–8636;Littenseradiel;Fryslân;
Swalmen;6070–6071;Roermond;Limburg;
Swartbroek;6005–6005;Weert;Limburg;
Sweikhuizen;6174–6174;Schinnen;Limburg;
Swichum;9087–9087;Leeuwarden;Fryslân;
Swier;6363–6363;Nuth;Limburg;
Swifterbant;8255–8255;Dronten;Flevoland;
Swolgen;5866–5866;Horst aan de Maas;Limburg;
Sytebuorren;9216–9216;Smallingerland;Fryslân;
Sythuizen;8468–8468;De Fryske Marren;Fryslân;
;;;;
Taarlo;9485–9485;Tynaarlo;Drenthe;
Tasdijk;4585–4585;Hulst;Zeeland;
Teeffelen;5395–5395;Oss;Noord-Brabant;
Teerns;9085–9085;Leeuwarden;Fryslân;
Teersdijk;6603–6603;Wijchen;Gelderland;
Tegelen;5930–5932;Venlo;Limburg;
Teijeburen;9145–9145;Dongeradeel;Fryslân;
Teijlingen;2215–2215;Teylingen;Zuid-Holland;
Telgt;3853–3853;Ermelo;Gelderland;
Tempel;2811–2811;Bodegraven-Reeuwijk;Zuid-Holland;
Ten Arlo;7921–7921;De Wolden;Drenthe;
Ten Boer;9790–9791;Ten Boer;Groningen;
Ten Have;7983–7983;Westerveld;Drenthe;
Ten Post;9792–9792;Ten Boer;Groningen;
Ten Vorsel;5531–5531;Bladel;Noord-Brabant;
Ter Aalst;4911–4911;Oosterhout;Noord-Brabant;
Ter Aar;2460–2461;Nieuwkoop;Zuid-Holland;
Ter Aard;9487–9487;Assen;Drenthe;
Ter Apel;9560–9561;Vlagtwedde;Groningen;
Ter Apelkanaal;9563–9563;Vlagtwedde;Groningen;
Ter Borg;9551–9551;Vlagtwedde;Groningen;
Ter Haar;9561–9561;Vlagtwedde;Groningen;
Ter Heijde;2684–2684;Westland;Zuid-Holland;
Ter Horst;9411–9411;Midden-Drenthe;Drenthe;
Ter Idzard;8476–8476;Weststellingwerf;Fryslân;
Ter Laan;9781–9781;Bedum;Groningen;
Ter Lucht;3155–3155;Midden-Delfland;Zuid-Holland;
Ter Maarsch;9591–9591;Stadskanaal;Groningen;
Ter Walslage;9551–9551;Vlagtwedde;Groningen;
Ter Wisch;9551–9551;Vlagtwedde;Groningen;
Ter Wupping;9591–9591;Stadskanaal;Groningen;
Terband;8449–8449;Heerenveen;Fryslân;
Terblijt (?);6325–6325;Valkenburg aan de Geul;Limburg;
Terborg;7061–7061;Oude IJsselstreek;Gelderland;
Terdiek;1733–1733;Hollands Kroon;Noord-Holland;
Tereyken;5425–5425;Gemert-Bakel;Noord-Brabant;
Tergrêft;9178–9178;Ferwerderadiel;Fryslân;
Tergrêft;9178–9178;Tytsjerksteradiel;Fryslân;
Terhagen;6181–6181;Stein;Limburg;
Terheijden;4844–4844;Drimmelen;Noord-Brabant;
Terheijl;9312–9312;Noordenveld;Drenthe;
Terherne;8493–8493;De Fryske Marren;Fryslân;
Terhofstede;4525–4525;Sluis;Zeeland;
Terhorst;6262–6262;Eijsden-Margraten;Limburg;
Terkaple;8542–8542;De Fryske Marren;Fryslân;
Terlet;6891–6891;Rozendaal;Gelderland;
Terlinden;6255–6255;Eijsden-Margraten;Limburg;
Termaar;6269–6269;Eijsden-Margraten;Limburg;
Termaar;6311–6311;Voerendaal;Limburg;
Termoors;6311–6311;Voerendaal;Limburg;
Termunten;9947–9947;Delfzijl;Groningen;
Termunterzijl;9948–9948;Delfzijl;Groningen;
Ternaard;9145–9145;Dongeradeel;Fryslân;
Terneuzen;4530–4538;Terneuzen;Zeeland;
Teroele;8524–8524;De Fryske Marren;Fryslân;
Terover;5131–5131;Alphen-Chaam;Noord-Brabant;
Terpoorten;6285–6285;Gulpen-Wittem;Limburg;
Terschuur;3784–3784;Barneveld;Gelderland;
Tersoal;9014–9014;Súdwest-Fryslân;Fryslân;
Terstraten;6361–6361;Nuth;Limburg;
Tervaten;4481–4481;Goes;Zeeland;
Tervoorst;6361–6361;Nuth;Limburg;
Tervoort;4854–4854;Breda;Noord-Brabant;
Terwispel;8407–8407;Opsterland;Fryslân;
Terwisscha;8426–8426;Ooststellingwerf;Fryslân;
Terwolde;7396–7396;Voorst;Gelderland;
Terziet;6285–6285;Gulpen-Wittem;Limburg;
Teteringen;4847–4847;Breda;Noord-Brabant;
Teuge;7395–7395;Voorst;Gelderland;
Theetuin;5688–5688;Oirschot;Noord-Brabant;
Themaat;3451–3455;Utrecht;Utrecht;
Thesinge;9797–9797;Ten Boer;Groningen;
Tholen;4690–4691;Tholen;Zeeland;
Thorn;6017–6017;Maasgouw;Limburg;
Thull;6365–6365;Schinnen;Limburg;
Thuserhof;6044–6044;Roermond;Limburg;
Tibma;9131–9131;Dongeradeel;Fryslân;
Tichelwurk;9051–9051;Leeuwarderadeel;Fryslân;
Tiel;4000–4007;Tiel;Gelderland;
Tielse Hoeve;5271–5271;Sint-Michielsgestel;Noord-Brabant;
Tiendeveen;7936–7936;Hoogeveen;Drenthe;
Tiengeboden;6576–6576;Groesbeek;Gelderland;
Tiengemeten;3267–3284;Korendijk;Zuid-Holland;
Tienhoven;3612–3612;Stichtse Vecht;Utrecht;
Tienray;5865–5865;Horst aan de Maas;Limburg;
Tiggelt;4891–4891;Zundert;Noord-Brabant;
Tiggeltscheberg;4891–4891;Zundert;Noord-Brabant;
Tijnje;8406–8406;Opsterland;Fryslân;
Tilburen;9125–9125;Dongeradeel;Fryslân;
Tilburg;5000–5049;Tilburg;Noord-Brabant;
Tilligte;7634–7634;Dinkelland;Overijssel;
Timmereind;5581–5581;Waalre;Noord-Brabant;
Tinallinge;9954–9954;Winsum;Groningen;
Tinte;3234–3234;Westvoorne;Zuid-Holland;
Tjaard;9088–9088;Leeuwarden;Fryslân;
Tjalleberd;8458–8458;Heerenveen;Fryslân;
Tjamsweer;9901–9901;Appingedam;Groningen;
Tjeppenboer;8842–8842;Littenseradiel;Fryslân;
Tjerkgaast;8522–8522;De Fryske Marren;Fryslân;
Tjerkwerd;8765–8765;Súdwest-Fryslân;Fryslân;
Tjoene;7431–7431;Deventer;Overijssel;
Tjuchem;9939–9939;Slochteren;Groningen;
Tolbert;9356–9356;Leek;Groningen;
Toldijk;7227–7227;Bronckhorst;Gelderland;
Tolkamer;6916–6916;Rijnwaarden;Gelderland;
Tollebeek;8309–8309;Noordoostpolder;Flevoland;
Tommel;5111–5111;Baarle-Nassau;Noord-Brabant;
Tonden;6975–6975;Brummen;Gelderland;
Tongeren;5282–5282;Boxtel;Noord-Brabant;
Tongeren;8162–8162;Epe;Gelderland;
Tongerlo;5975–5975;Horst aan de Maas;Limburg;
Tongerlo;5993–5993;Peel en Maas;Limburg;
Tonnekreek;4791–4791;Moerdijk;Noord-Brabant;
Tonsel;3851–3851;Ermelo;Gelderland;
Toom;6021–6021;Cranendonck;Noord-Brabant;
Toornwerd;9994–9994;Loppersum;Groningen;
Toppenhuzen;8625–8625;Súdwest-Fryslân;Fryslân;
Topweer;9865–9865;Grootegast;Groningen;
Torenveen;9511–9511;Aa en Hunze;Drenthe;
Toterfout;5507–5507;Veldhoven;Noord-Brabant;
Toven;5447–5447;Boxmeer;Noord-Brabant;
Tragel;4507–4507;Sluis;Zeeland;
Tranendal;9678–9678;Oldambt;Groningen;
Tregelaar;5688–5688;Oirschot;Noord-Brabant;
Trent;5411–5411;Landerd;Noord-Brabant;
Tricht;4196–4196;Geldermalsen;Gelderland;
Triemen;9296–9296;Kollumerland en Nieuwkruisland;Fryslân;
Trijehuzen;8734–8734;Littenseradiel;Fryslân;
Trimpert;5731–5731;Geldrop-Mierlo;Noord-Brabant;
Trintelen;6287–6287;Gulpen-Wittem;Limburg;
Tripscompagnie;9633–9633;Menterwolde;Groningen;
Tripscompagnie;9631–9631;Veendam;Groningen;
Tritzum;8804–8804;Franekeradeel;Fryslân;
Tronde;8424–8424;Ooststellingwerf;Fryslân;
Trophorne;8581–8581;De Fryske Marren;Fryslân;
Trutjeshoek;8097–8097;Oldebroek;Gelderland;
Tsienzerbuorren;9012–9012;Leeuwarden;Fryslân;
Tsjalhuzum;8772–8772;Súdwest-Fryslân;Fryslân;
Tsjeintgum;9022–9022;Littenseradiel;Fryslân;
Tsjerkebuorren;9021–9021;Littenseradiel;Fryslân;
Tubbergen;7650–7651;Tubbergen;Overijssel;
Tuil;4176–4176;Neerijnen;Gelderland;
Tuindorp;5856–5856;Bergen;Limburg;
Tuitjenhorn;1747–1747;Schagen;Noord-Holland;
Tuk;8334–8334;Steenwijkerland;Overijssel;
Tull en 't Waal;3999–3999;Houten;Utrecht;
Tungelroy;6005–6005;Weert;Limburg;
Turkeije / Turkeye (?);4508–4508;Sluis;Zeeland;
Turns;8632–8632;Súdwest-Fryslân;Fryslân;
Tusschen de Bruggen;6063–6063;Roerdalen;Limburg;
Tusschenloegen;9636–9636;Menterwolde;Groningen;
Tussenlanen;2861–2861;Krimpenerwaard;Zuid-Holland;
Tusveld;7627–7627;Almelo;Overijssel;
Tuuthees;5821–5827;Boxmeer;Noord-Brabant;
Tweede Dwarsdiep;9515–9515;Aa en Hunze;Drenthe;
Tweede Exloërmond;9570–9571;Borger-Odoorn;Drenthe;
Tweede Tol;3316–3316;Dordrecht;Zuid-Holland;
Tweede Valthermond;7877–7877;Borger-Odoorn;Drenthe;
Tweedeweg;4411–4411;Reimerswaal;Zeeland;
Tweehuizen;9909–9909;Delfzijl;Groningen;
Tweesluizen;4016–4016;Buren;Gelderland;
Twekkelo;7547–7547;Enschede;Overijssel;
Twellingea;8624–8624;Súdwest-Fryslân;Fryslân;
Twello;7390–7391;Voorst;Gelderland;
Twijzel;9286–9286;Achtkarspelen;Fryslân;
Twijzelerheide;9287–9287;Achtkarspelen;Fryslân;
Twisk;1676–1676;Medemblik;Noord-Holland;
Tynaarlo;9482–9482;Tynaarlo;Drenthe;
Tytsjerk;9255–9255;Tytsjerksteradiel;Fryslân;
Tzum;8804–8804;Franekeradeel;Fryslân;
Tzummarum;8850–8851;Franekeradeel;Fryslân;
;;;;
Ubach over Worms;6374–6374;Landgraaf;Limburg;
Ubachsberg;6367–6367;Voerendaal;Limburg;
Ubbena;9492–9492;Assen;Drenthe;
Ubbergen;6574–6574;Groesbeek;Gelderland;
Ubroek;5928–5928;Venlo;Limburg;
Uddel;3888–3888;Apeldoorn;Gelderland;
Uden;5400–5406;Uden;Noord-Brabant;
Udenhout;5070–5071;Tilburg;Noord-Brabant;
Uffelsen;6012–6012;Leudal;Limburg;
Uffelte;7975–7975;Westerveld;Drenthe;
Uilesprong;8406–8406;Opsterland;Fryslân;
Uitdam;1154–1154;Waterland;Noord-Holland;
Uiteinde;9905–9905;Delfzijl;Groningen;
Uiteinde;9216–9216;Smallingerland;Fryslân;
Uiterburen;9636–9636;Menterwolde;Groningen;
Uitgeest;1910–1911;Uitgeest;Noord-Holland;
Uithoorn;1420–1423;Uithoorn;Noord-Holland;
Uithuizen;9980–9981;Eemsmond;Groningen;
Uithuizermeeden;9982–9982;Eemsmond;Groningen;
Uitwierde;9931–9931;Delfzijl;Groningen;
Uitwijk;4288–4288;Woudrichem;Noord-Brabant;
Ulestraten;6235–6235;Meerssen;Limburg;
Ulft;7070–7071;Oude IJsselstreek;Gelderland;
Ulfterhoek;5975–5975;Horst aan de Maas;Limburg;
Ulicoten;5113–5113;Baarle-Nassau;Noord-Brabant;
Ullingen;5846–5846;Sint Anthonis;Noord-Brabant;
Ulrum;9970–9971;De Marne;Groningen;
Ulsda;9686–9686;Oldambt;Groningen;
Ulvend;6255–6255;Eijsden-Margraten;Limburg;
Ulvenhout;4850–4851;Breda;Noord-Brabant;
Ungabuurt;8871–8871;Harlingen;Fryslân;
Uppel;4286–4286;Woudrichem;Noord-Brabant;
Urk;8320–8322;Urk;Flevoland;
Urkhoven;5641–5641;Eindhoven;Noord-Brabant;
Urmond;6129–6129;Stein;Limburg;
Ursem;1645–1645;Koggenland;Noord-Holland;
Ursem;1646–1646;Alkmaar;Noord-Holland;
Usquert;9988–9988;Eemsmond;Groningen;
Usselo;7548–7548;Enschede;Overijssel;
Utrecht;3500–3585;Utrecht;Utrecht;
;;;;
Vaals;6290–6291;Vaals;Limburg;
Vaareind;4839–4839;Breda;Noord-Brabant;
Vaarle;5674–5674;Nuenen, Gerwen en Nederwetten;Noord-Brabant;
Vaars(ch)e Hoef (?);5715–5715;Someren;Noord-Brabant;
Vaart;5106–5106;Dongen;Noord-Brabant;
Vaartwijk;4571–4571;Terneuzen;Zeeland;
Vaassen;8170–8172;Epe;Gelderland;
Vaesrade;6361–6361;Nuth;Limburg;
Valburg;6675–6675;Overbetuwe;Gelderland;
Valeiskreek;4529–4529;Sluis;Zeeland;
Valenberg;6611–6611;Heumen;Gelderland;
Valkenburg;2235–2235;Katwijk;Zuid-Holland;
Valkenburg;6300–6301;Valkenburg aan de Geul;Limburg;
Valkenheide;3953–3953;Utrechtse Heuvelrug;Utrecht;
Valkenswaard;5550–5555;Valkenswaard;Noord-Brabant;
Valom;9981–9982;Eemsmond;Groningen;
Valsteeg;7751–7751;Coevorden;Drenthe;
Valthe;7872–7872;Borger-Odoorn;Drenthe;
Valtherblokken;7876–7876;Borger-Odoorn;Drenthe;
Valthermond;7876–7876;Borger-Odoorn;Drenthe;
Valthermussel;7877–7877;Borger-Odoorn;Drenthe;
Van Ewijcksluis;1761–1761;Hollands Kroon;Noord-Holland;
Varik;4064–4064;Neerijnen;Gelderland;
Varsen;7731–7731;Ommen;Overijssel;
Varssel;7255–7255;Bronckhorst;Gelderland;
Varsselder;7076–7076;Oude IJsselstreek;Gelderland;
Varsseveld;7050–7051;Oude IJsselstreek;Gelderland;
Vasse;7660–7661;Tubbergen;Overijssel;
Vebenabos;4371–4371;Veere;Zeeland;
Veecaten;8275–8275;Kampen;Overijssel;
Veele;9541–9541;Vlagtwedde;Groningen;
Veelerveen;9566–9566;Bellingwedde;Groningen;
Veen;4264–4264;Aalburg;Noord-Brabant;
Veendam;9640–9646;Veendam;Groningen;
Veendijk;7971–7971;Westerveld;Drenthe;
Veenendaal;3900–3906;Veenendaal;Utrecht;
Veenhof;9461–9461;Aa en Hunze;Drenthe;
Veenhuizen;7751–7751;Coevorden;Drenthe;
Veenhuizen;9635–9635;Menterwolde;Groningen;
Veenhuizen;9340–9341;Noordenveld;Drenthe;
Veenhuizen;9591–9591;Stadskanaal;Groningen;
Veenhuizen;7983–7983;Westerveld;Drenthe;
Veenhuizerveld;3881–3881;Putten;Gelderland;
Veeningen;7924–7924;De Wolden;Drenthe;
Veenklooster;9297–9297;Kollumerland en Nieuwkruisland;Fryslân;
Veenoord;7844–7844;Emmen;Drenthe;
Veere;4350–4351;Veere;Zeeland;
Veerste(r) Veldhuis;9551–9551;Vlagtwedde;Groningen;
Veessen;8194–8194;Heerde;Gelderland;
Vegelinsoord;8467–8467;De Fryske Marren;Fryslân;
Veghel;5460–5467;Veghel;Noord-Brabant;
Veld;5944–5944;Venlo;Limburg;
Veldbraak;5111–5111;Baarle-Nassau;Noord-Brabant;
Velddijk;6627–6627;West Maas en Waal;Gelderland;
Velddriel;5334–5334;Maasdriel;Gelderland;
Velden;5940–5941;Venlo;Limburg;
Veldhoek;7261–7261;Bronckhorst;Gelderland;
Veldhoven;5500–5509;Veldhoven;Noord-Brabant;
Veldhuis;1678–1678;Medemblik;Noord-Holland;
Veldhuizen;3454–3454;Utrecht;Utrecht;
Veldhuizen;7983–7983;Westerveld;Drenthe;
Veld-Oostenrijk;5961–5961;Horst aan de Maas;Limburg;
Veldschuur;6171–6171;Stein;Limburg;
Veldstreek;9354–9354;Leek;Groningen;
Veldwijk;7251–7251;Bronckhorst;Gelderland;
Veldzicht;4507–4507;Sluis;Zeeland;
Veldzicht;4515–4515;Sluis;Zeeland;
Velp;5363–5363;Grave;Noord-Brabant;
Velp;6880–6883;Rheden;Gelderland;
Velsen-Noord;1950–1951;Velsen;Noord-Holland;
Velsen-Zuid;1981–1981;Velsen;Noord-Holland;
Velserbroek;1991–1992;Velsen;Noord-Holland;
Velswijk;7021–7021;Bronckhorst;Gelderland;
Veluwe;6624–6624;Maasdriel;Gelderland;
Vemde;8161–8161;Epe;Gelderland;
Ven;5761–5761;Gemert-Bakel;Noord-Brabant;
Ven;5591–5591;Heeze-Leende;Noord-Brabant;
Venbergen;5556–5556;Valkenswaard;Noord-Brabant;
Venebrugge;7792–7792;Hardenberg;Overijssel;
Veneburen;8423–8423;Ooststellingwerf;Fryslân;
Veneind;5512–5512;Eersel;Noord-Brabant;
Venekoten;8431–8431;Ooststellingwerf;Fryslân;
